https://www.mobilpc.sk/smartfony-c799/xiaomi-redmi-note-12s-p108728/	Xiaomi Redmi Note 12S	304,30	6,43	5000	2,05	Helio	Android 13	
https://www.mobilpc.sk/smartfony-c799/oukitel-wp12-p108660/	Oukitel WP12	108,80	5,45	4000	1,8	Helio	Android™ 11.x	
https://www.mobilpc.sk/smartfony-c799/oukitel-wp18-p108666/	Oukitel WP18	133,2	5,93	12500	2	Helio	Android™ 11.x	
https://www.mobilpc.sk/smartfony-c799/oukitel-wp19-black-odolny-telefon-p108622/	Oukitel WP19 Black odolný telefon	323,94	6,78	21000	2,05	Helio	Android 12	
https://www.mobilpc.sk/smartfony-c799/oukitel-wp20-p108665/	Oukitel WP20	121,78	5,93	6300	2	Helio	Android 12	
https://www.mobilpc.sk/smartfony-c799/oukitel-wp20-pro-p120685/	Oukitel WP20 Pro	129,41	5,93	6300	2	Helio	Android 12	
https://www.mobilpc.sk/smartfony-c799/xiaomi-redmi-12c-p107612/	Xiaomi Redmi 12C	136,30	6,71	5000	2	Helio	Android 12	
https://www.mobilpc.sk/smartfony-c799/poco-x4-gt-p104854/	POCO X4 GT	367,54	6,6	5080	2,85	Dimensity	Android 12	
https://www.mobilpc.sk/smartfony-c799/xiaomi-redmi-note-10-5g-p101958/	Xiaomi Redmi Note 10 5G	219,31	None	5000	None	Dimensity	None	
https://www.mobilpc.sk/smartfony-c799/xiaomi-13-p107605/	Xiaomi 13	634,73	6,36	4500	3,2	Snapdragon	None	
https://www.mobilpc.sk/smartfony-c799/xiaomi-13-lite-p107604/	Xiaomi 13 Lite	471,43	6,55	4500	2,4	Snapdragon	None	
https://www.mobilpc.sk/smartfony-c799/vivo-x90-pro-12gb-256gb-legendary-black-p106015/	Vivo X90 Pro 12GB/256GB Legendary Black	990,28	6,78	None	3,05	Dimensity	None	
https://www.mobilpc.sk/smartfony-c799/xiaomi-12-pro-p105710/	Xiaomi 12 Pro	988,14	None	4600	None	None	None	
https://www.mobilpc.sk/smartfony-c799/xiaomi-12-p103921/	Xiaomi 12	350,02	6,28	4500	None	Snapdragon	None	
https://www.mobilpc.sk/smartfony-c799/xiaomi-redmi-10c-p105357/	Xiaomi Redmi 10C	135,50	6,71	5000	2,4	Snapdragon	Android™ 11.x	
https://www.mobilpc.sk/smartfony-c799/umidigi-bison-gt2-pro-5g-8gb-256gb-black-p105322/	Umidigi Bison GT2 Pro 5G 8GB/256GB Black	440,79	6,5	6150	2,4	Dimensity	Android™ 11.x	
https://www.mobilpc.sk/smartfony-c799/poco-x5-5g-p105331/	POCO X5 5G	258,98	6,67	5000	2,2	Snapdragon	Android 12	
https://www.mobilpc.sk/smartfony-c799/poco-x5-pro-5g-p105332/	POCO X5 Pro 5G	244,94	6,67	5000	2,4	Snapdragon	None	
https://www.mobilpc.sk/smartfony-c799/samsung-galaxy-a23-5g-a236b-p104363/	Samsung Galaxy A23 5G A236B	217,08	6,6	5000	2,2	Snapdragon	Android 12	
https://www.mobilpc.sk/smartfony-c799/poco-f4-p104896/	Poco F4	433,64	6,67	4500	3,2	Snapdragon	None	
https://www.mobilpc.sk/smartfony-c799/poco-m5-p104852/	POCO M5	133,37	6,58	5000	2,2	Helio	Android 12	
https://www.mobilpc.sk/smartfony-c799/poco-m5s-p104851/	POCO M5s	201,17	6,43	5000	2,05	Helio	Android 12	
